datetime,count
2011-04-23 06:00:00,13.945
2011-04-23 07:00:00,27.33
2011-04-23 08:00:00,41.81
2011-04-23 09:00:00,46.76
2011-04-23 10:00:00,80.69
2011-04-23 11:00:00,77.235
2011-04-23 12:00:00,125.755
2011-04-23 13:00:00,134.06
2011-04-23 14:00:00,278.53
2011-04-23 15:00:00,254.3
2011-04-23 16:00:00,341.525
2011-04-23 17:00:00,311.675
2011-04-23 18:00:00,238.505
2011-04-23 19:00:00,190.02
2011-04-23 20:00:00,147.06
2011-04-23 21:00:00,151.8
2011-04-23 22:00:00,154.91
2011-04-23 23:00:00,104.92
2011-04-24 00:00:00,88.685
2011-04-24 01:00:00,64.47
2011-04-24 02:00:00,51.89
2011-04-24 03:00:00,31.32
2011-04-24 04:00:00,10.71
2011-04-24 05:00:00,11.815
2011-04-24 06:00:00,12.47
2011-04-24 07:00:00,36.73
2011-04-24 08:00:00,89.34
2011-04-24 09:00:00,141.81
2011-04-24 10:00:00,244.375
2011-04-24 11:00:00,378.825
2011-04-24 12:00:00,386.07
2011-04-24 13:00:00,382.495
2011-04-24 14:00:00,391.875
2011-04-24 15:00:00,374.83
2011-04-24 16:00:00,395.34
2011-04-24 17:00:00,387.085
2011-04-24 18:00:00,341.2
2011-04-24 19:00:00,179.56
2011-04-24 20:00:00,153.385
2011-04-24 21:00:00,98.005
2011-04-24 22:00:00,61.67
2011-04-24 23:00:00,58.11
2011-04-25 00:00:00,22.975
2011-04-25 01:00:00,10.63
2011-04-25 02:00:00,10.32
2011-04-25 03:00:00,4.175
2011-04-25 04:00:00,4.725
2011-04-25 05:00:00,12.825
2011-04-25 06:00:00,67.575
2011-04-25 07:00:00,197.905
2011-04-25 08:00:00,346.87
2011-04-25 09:00:00,176.795
2011-04-25 10:00:00,99.125
2011-04-25 11:00:00,105.375
2011-04-25 12:00:00,137.405
2011-04-25 13:00:00,133.57
2011-04-25 14:00:00,148.82
2011-04-25 15:00:00,151.58
2011-04-25 16:00:00,214.62
2011-04-25 17:00:00,407.805
2011-04-25 18:00:00,398.175
2011-04-25 19:00:00,314.12
2011-04-25 20:00:00,183.04
2011-04-25 21:00:00,171.385
2011-04-25 22:00:00,102.535
2011-04-25 23:00:00,57.225
2011-04-26 00:00:00,25.45
2011-04-26 01:00:00,11.25
2011-04-26 02:00:00,7.575
2011-04-26 03:00:00,2.775
2011-04-26 04:00:00,4.715
2011-04-26 05:00:00,12.18
2011-04-26 06:00:00,71.105
2011-04-26 07:00:00,230.635
2011-04-26 08:00:00,385.58
2011-04-26 09:00:00,173.54
2011-04-26 10:00:00,94.2
2011-04-26 11:00:00,104.575
2011-04-26 12:00:00,120.925
2011-04-26 13:00:00,145.22
2011-04-26 14:00:00,137.545
2011-04-26 15:00:00,124.7
2011-04-26 16:00:00,212.195
2011-04-26 17:00:00,407.18
2011-04-26 18:00:00,400.235
2011-04-26 19:00:00,276.26
2011-04-26 20:00:00,182.13
2011-04-26 21:00:00,174.875
2011-04-26 22:00:00,130.695
2011-04-26 23:00:00,59.485
2011-04-27 00:00:00,28.595
2011-04-27 01:00:00,12.45
2011-04-27 02:00:00,7.895
2011-04-27 03:00:00,3.775
2011-04-27 04:00:00,4.625
2011-04-27 05:00:00,11.65
2011-04-27 06:00:00,68.46
2011-04-27 07:00:00,218.375
2011-04-27 08:00:00,371.595
2011-04-27 09:00:00,169.45
2011-04-27 10:00:00,93.91
2011-04-27 11:00:00,91.5
2011-04-27 12:00:00,121.34
2011-04-27 13:00:00,122.755
2011-04-27 14:00:00,131.68
2011-04-27 15:00:00,126.78
2011-04-27 16:00:00,211.4
2011-04-27 17:00:00,372.27
2011-04-27 18:00:00,346.57
2011-04-27 19:00:00,300.985
2011-04-27 20:00:00,186.65
2011-04-27 21:00:00,140.835
2011-04-27 22:00:00,106.77
2011-04-27 23:00:00,66.445
2011-04-28 00:00:00,38.005
2011-04-28 01:00:00,17.565
2011-04-28 02:00:00,6.49
2011-04-28 03:00:00,6.4
2011-04-28 04:00:00,7.01
2011-04-28 05:00:00,13.685
2011-04-28 06:00:00,65.405
2011-04-28 07:00:00,223.25
2011-04-28 08:00:00,380.155
2011-04-28 09:00:00,180.16
2011-04-28 10:00:00,104.24
2011-04-28 11:00:00,97.315
2011-04-28 12:00:00,126.875
2011-04-28 13:00:00,113.035
2011-04-28 14:00:00,118.02
2011-04-28 15:00:00,134.06
2011-04-28 16:00:00,194.89
2011-04-28 17:00:00,396.36
2011-04-28 18:00:00,386.81
2011-04-28 19:00:00,303.565
2011-04-28 20:00:00,182.215
2011-04-28 21:00:00,165.165
2011-04-28 22:00:00,127.885
2011-04-28 23:00:00,112.895
2011-04-29 00:00:00,56.835
2011-04-29 01:00:00,28.435
2011-04-29 02:00:00,19.595
2011-04-29 03:00:00,6.785
2011-04-29 04:00:00,5.55
2011-04-29 05:00:00,15.255
2011-04-29 06:00:00,63.25
2011-04-29 07:00:00,208.61
2011-04-29 08:00:00,390.475
2011-04-29 09:00:00,206.355
2011-04-29 10:00:00,133.96
2011-04-29 11:00:00,167.27
2011-04-29 12:00:00,226.295
2011-04-29 13:00:00,224.73
2011-04-29 14:00:00,224.175
2011-04-29 15:00:00,219.06
2011-04-29 16:00:00,185.97
2011-04-29 17:00:00,348.73
2011-04-29 18:00:00,350.76
2011-04-29 19:00:00,216.49
2011-04-29 20:00:00,157.88
2011-04-29 21:00:00,124.63
2011-04-29 22:00:00,98.495
2011-04-29 23:00:00,60.545
2011-04-30 00:00:00,41.255
2011-04-30 01:00:00,36.925
2011-04-30 02:00:00,34.57
2011-04-30 03:00:00,19.695
2011-04-30 04:00:00,5.58
2011-04-30 05:00:00,4.985
2011-04-30 06:00:00,18.64
2011-04-30 07:00:00,30.945
2011-04-30 08:00:00,56.64
2011-04-30 09:00:00,149.69
2011-04-30 10:00:00,247.435
2011-04-30 11:00:00,314.65
2011-04-30 12:00:00,333.635
2011-04-30 13:00:00,344.345
2011-04-30 14:00:00,342.665
2011-04-30 15:00:00,348.125
2011-04-30 16:00:00,346.185
2011-04-30 17:00:00,316.83
2011-04-30 18:00:00,291.64
2011-04-30 19:00:00,250.91
2011-04-30 20:00:00,128.63
2011-04-30 21:00:00,105.105
2011-04-30 22:00:00,86.89
2011-04-30 23:00:00,63.425
2011-05-20 00:00:00,39.41
2011-05-20 01:00:00,22.71
2011-05-20 02:00:00,9.98
2011-05-20 03:00:00,5.475
2011-05-20 04:00:00,5.02
2011-05-20 05:00:00,23.51
2011-05-20 06:00:00,80.665
2011-05-20 07:00:00,274.21
2011-05-20 08:00:00,433.405
2011-05-20 09:00:00,218.08
2011-05-20 10:00:00,155.925
2011-05-20 11:00:00,179.23
2011-05-20 12:00:00,237.635
2011-05-20 13:00:00,232.535
2011-05-20 14:00:00,236.825
2011-05-20 15:00:00,245.915
2011-05-20 16:00:00,318.905
2011-05-20 17:00:00,523.28
2011-05-20 18:00:00,472.785
2011-05-20 19:00:00,334.135
2011-05-20 20:00:00,253.795
2011-05-20 21:00:00,182.625
2011-05-20 22:00:00,145.46
2011-05-20 23:00:00,118.935
2011-05-21 00:00:00,95.365
2011-05-21 01:00:00,69.14
2011-05-21 02:00:00,57.0
2011-05-21 03:00:00,27.605
2011-05-21 04:00:00,7.435
2011-05-21 05:00:00,8.37
2011-05-21 06:00:00,18.675
2011-05-21 07:00:00,52.005
2011-05-21 08:00:00,135.41
2011-05-21 09:00:00,213.055
2011-05-21 10:00:00,288.585
2011-05-21 11:00:00,370.015
2011-05-21 12:00:00,383.36
2011-05-21 13:00:00,402.16
2011-05-21 14:00:00,400.95
2011-05-21 15:00:00,402.28
2011-05-21 16:00:00,379.96
2011-05-21 17:00:00,387.515
2011-05-21 18:00:00,339.79
2011-05-21 19:00:00,326.895
2011-05-21 20:00:00,223.165
2011-05-21 21:00:00,196.735
2011-05-21 22:00:00,158.04
2011-05-21 23:00:00,111.53
2011-05-22 00:00:00,103.685
2011-05-22 01:00:00,67.425
2011-05-22 02:00:00,56.73
2011-05-22 03:00:00,32.815
2011-05-22 04:00:00,11.685
2011-05-22 05:00:00,12.42
2011-05-22 06:00:00,13.435
2011-05-22 07:00:00,44.015
2011-05-22 08:00:00,99.29
2011-05-22 09:00:00,177.375
2011-05-22 10:00:00,275.215
2011-05-22 11:00:00,368.635
2011-05-22 12:00:00,386.405
2011-05-22 13:00:00,393.135
2011-05-22 14:00:00,367.575
2011-05-22 15:00:00,400.475
2011-05-22 16:00:00,397.705
2011-05-22 17:00:00,407.745
2011-05-22 18:00:00,351.785
2011-05-22 19:00:00,333.155
2011-05-22 20:00:00,221.77
2011-05-22 21:00:00,171.09
2011-05-22 22:00:00,127.145
2011-05-22 23:00:00,92.13
2011-05-23 00:00:00,34.325
2011-05-23 01:00:00,26.175
2011-05-23 02:00:00,8.835
2011-05-23 03:00:00,4.26
2011-05-23 04:00:00,4.76
2011-05-23 05:00:00,17.83
2011-05-23 06:00:00,91.685
2011-05-23 07:00:00,244.325
2011-05-23 08:00:00,377.46
2011-05-23 09:00:00,197.84
2011-05-23 10:00:00,121.32
2011-05-23 11:00:00,146.44
2011-05-23 12:00:00,188.085
2011-05-23 13:00:00,188.02
2011-05-23 14:00:00,161.88
2011-05-23 15:00:00,163.295
2011-05-23 16:00:00,278.435
2011-05-23 17:00:00,453.365
2011-05-23 18:00:00,492.8
2011-05-23 19:00:00,386.51
2011-05-23 20:00:00,206.51
2011-05-23 21:00:00,149.28
2011-05-23 22:00:00,106.89
2011-05-23 23:00:00,65.39
2011-05-24 00:00:00,24.795
2011-05-24 01:00:00,13.325
2011-05-24 02:00:00,9.375
2011-05-24 03:00:00,4.595
2011-05-24 04:00:00,6.165
2011-05-24 05:00:00,18.465
2011-05-24 06:00:00,104.345
2011-05-24 07:00:00,143.625
2011-05-24 08:00:00,337.835
2011-05-24 09:00:00,198.72
2011-05-24 10:00:00,124.765
2011-05-24 11:00:00,147.99
2011-05-24 12:00:00,186.435
2011-05-24 13:00:00,191.37
2011-05-24 14:00:00,163.17
2011-05-24 15:00:00,173.345
2011-05-24 16:00:00,285.21
2011-05-24 17:00:00,444.835
2011-05-24 18:00:00,507.285
2011-05-24 19:00:00,355.77
2011-05-24 20:00:00,273.485
2011-05-24 21:00:00,215.08
2011-05-24 22:00:00,109.245
2011-05-24 23:00:00,71.605
2011-05-25 00:00:00,23.77
2011-05-25 01:00:00,12.385
2011-05-25 02:00:00,9.005
2011-05-25 03:00:00,4.62
2011-05-25 04:00:00,4.98
2011-05-25 05:00:00,20.255
2011-05-25 06:00:00,101.265
2011-05-25 07:00:00,314.83
2011-05-25 08:00:00,424.23
2011-05-25 09:00:00,205.165
2011-05-25 10:00:00,129.405
2011-05-25 11:00:00,157.05
2011-05-25 12:00:00,201.91
2011-05-25 13:00:00,192.76
2011-05-25 14:00:00,169.91
2011-05-25 15:00:00,170.37
2011-05-25 16:00:00,282.58
2011-05-25 17:00:00,547.97
2011-05-25 18:00:00,516.825
2011-05-25 19:00:00,395.695
2011-05-25 20:00:00,289.975
2011-05-25 21:00:00,211.85
2011-05-25 22:00:00,142.815
2011-05-25 23:00:00,79.855
2011-05-26 00:00:00,58.315
2011-05-26 01:00:00,35.08
2011-05-26 02:00:00,11.38
2011-05-26 03:00:00,5.2
2011-05-26 04:00:00,5.67
2011-05-26 05:00:00,19.885
2011-05-26 06:00:00,94.8
2011-05-26 07:00:00,237.4
2011-05-26 08:00:00,423.335
2011-05-26 09:00:00,198.225
2011-05-26 10:00:00,122.92
2011-05-26 11:00:00,158.14
2011-05-26 12:00:00,197.535
2011-05-26 13:00:00,189.025
2011-05-26 14:00:00,158.91
2011-05-26 15:00:00,169.775
2011-05-26 16:00:00,265.3
2011-05-26 17:00:00,525.085
2011-05-26 18:00:00,489.615
2011-05-26 19:00:00,351.535
2011-05-26 20:00:00,289.565
2011-05-26 21:00:00,197.21
2011-05-26 22:00:00,148.64
2011-05-26 23:00:00,117.765
2011-05-27 00:00:00,65.13
2011-05-27 01:00:00,26.05
2011-05-27 02:00:00,15.06
2011-05-27 03:00:00,7.085
2011-05-27 04:00:00,7.035
2011-05-27 05:00:00,24.49
2011-05-27 06:00:00,89.92
2011-05-27 07:00:00,276.985
2011-05-27 08:00:00,446.11
2011-05-27 09:00:00,216.21
2011-05-27 10:00:00,139.06
2011-05-27 11:00:00,167.135
2011-05-27 12:00:00,224.505
2011-05-27 13:00:00,215.165
2011-05-27 14:00:00,212.985
2011-05-27 15:00:00,218.095
2011-05-27 16:00:00,294.165
2011-05-27 17:00:00,520.265
2011-05-27 18:00:00,438.815
2011-05-27 19:00:00,309.415
2011-05-27 20:00:00,257.78
2011-05-27 21:00:00,178.29
2011-05-27 22:00:00,141.42
2011-05-27 23:00:00,126.265
2011-05-28 00:00:00,103.135
2011-05-28 01:00:00,74.865
2011-05-28 02:00:00,54.835
2011-05-28 03:00:00,30.155
2011-05-28 04:00:00,7.155
2011-05-28 05:00:00,9.225
2011-05-28 06:00:00,18.91
2011-05-28 07:00:00,48.41
2011-05-28 08:00:00,108.155
2011-05-28 09:00:00,226.705
2011-05-28 10:00:00,292.18
2011-05-28 11:00:00,391.55
2011-05-28 12:00:00,399.835
2011-05-28 13:00:00,416.35
2011-05-28 14:00:00,406.25
2011-05-28 15:00:00,418.655
2011-05-28 16:00:00,411.775
2011-05-28 17:00:00,410.815
2011-05-28 18:00:00,352.72
2011-05-28 19:00:00,321.675
2011-05-28 20:00:00,245.225
2011-05-28 21:00:00,197.71
2011-05-28 22:00:00,170.015
2011-05-28 23:00:00,120.56
2011-05-29 00:00:00,112.04
2011-05-29 01:00:00,79.785
2011-05-29 02:00:00,60.94
2011-05-29 03:00:00,32.275
2011-05-29 04:00:00,10.8
2011-05-29 05:00:00,12.57
2011-05-29 06:00:00,13.64
2011-05-29 07:00:00,37.42
2011-05-29 08:00:00,87.465
2011-05-29 09:00:00,128.84
2011-05-29 10:00:00,221.975
2011-05-29 11:00:00,273.225
2011-05-29 12:00:00,307.075
2011-05-29 13:00:00,425.78
2011-05-29 14:00:00,423.865
2011-05-29 15:00:00,421.145
2011-05-29 16:00:00,424.12
2011-05-29 17:00:00,417.565
2011-05-29 18:00:00,280.34
2011-05-29 19:00:00,267.825
2011-05-29 20:00:00,206.255
2011-05-29 21:00:00,159.355
2011-05-29 22:00:00,123.215
2011-05-29 23:00:00,104.35
2011-05-30 00:00:00,85.64
2011-05-30 01:00:00,59.665
2011-05-30 02:00:00,39.31
2011-05-30 03:00:00,20.845
2011-05-30 04:00:00,11.285
2011-05-30 05:00:00,11.55
2011-05-30 06:00:00,23.525
2011-05-30 07:00:00,45.99
2011-05-30 08:00:00,101.43
2011-05-30 09:00:00,206.675
2011-05-30 10:00:00,280.9
2011-05-30 11:00:00,358.65
2011-05-30 12:00:00,396.805
2011-05-30 13:00:00,397.035
2011-05-30 14:00:00,387.965
2011-05-30 15:00:00,382.83
2011-05-30 16:00:00,389.755
2011-05-30 17:00:00,393.05
2011-05-30 18:00:00,373.2
2011-05-30 19:00:00,233.26
2011-05-30 20:00:00,366.45
2011-05-30 21:00:00,299.66
2011-05-30 22:00:00,159.485
2011-05-30 23:00:00,96.455
2011-05-31 00:00:00,34.325
2011-05-31 01:00:00,17.9
2011-05-31 02:00:00,9.685
2011-05-31 03:00:00,4.315
2011-05-31 04:00:00,6.865
2011-05-31 05:00:00,19.35
2011-05-31 06:00:00,104.345
2011-05-31 07:00:00,295.13
2011-05-31 08:00:00,428.82
2011-05-31 09:00:00,190.575
2011-05-31 10:00:00,127.2
2011-05-31 11:00:00,138.345
2011-05-31 12:00:00,160.815
2011-05-31 13:00:00,149.51
2011-05-31 14:00:00,142.19
2011-05-31 15:00:00,145.63
2011-05-31 16:00:00,253.195
2011-05-31 17:00:00,541.525
2011-05-31 18:00:00,529.605
2011-05-31 19:00:00,375.875
2011-05-31 20:00:00,283.375
2011-05-31 21:00:00,207.535
2011-05-31 22:00:00,143.155
2011-05-31 23:00:00,71.83
2011-06-20 00:00:00,31.135
2011-06-20 01:00:00,14.37
2011-06-20 02:00:00,7.86
2011-06-20 03:00:00,3.72
2011-06-20 04:00:00,4.23
2011-06-20 05:00:00,18.78
2011-06-20 06:00:00,101.72
2011-06-20 07:00:00,141.58
2011-06-20 08:00:00,335.325
2011-06-20 09:00:00,208.11
2011-06-20 10:00:00,108.645
2011-06-20 11:00:00,117.555
2011-06-20 12:00:00,172.27
2011-06-20 13:00:00,173.61
2011-06-20 14:00:00,162.74
2011-06-20 15:00:00,166.675
2011-06-20 16:00:00,319.205
2011-06-20 17:00:00,566.115
2011-06-20 18:00:00,531.575
2011-06-20 19:00:00,375.57
2011-06-20 20:00:00,295.955
2011-06-20 21:00:00,206.725
2011-06-20 22:00:00,128.54
2011-06-20 23:00:00,87.095
2011-06-21 00:00:00,30.305
2011-06-21 01:00:00,10.895
2011-06-21 02:00:00,5.55
2011-06-21 03:00:00,4.595
2011-06-21 04:00:00,5.67
2011-06-21 05:00:00,19.84
2011-06-21 06:00:00,119.755
2011-06-21 07:00:00,279.26
2011-06-21 08:00:00,413.73
2011-06-21 09:00:00,208.275
2011-06-21 10:00:00,113.525
2011-06-21 11:00:00,114.42
2011-06-21 12:00:00,172.165
2011-06-21 13:00:00,170.215
2011-06-21 14:00:00,161.77
2011-06-21 15:00:00,164.5
2011-06-21 16:00:00,304.195
2011-06-21 17:00:00,548.275
2011-06-21 18:00:00,499.715
2011-06-21 19:00:00,349.97
2011-06-21 20:00:00,277.39
2011-06-21 21:00:00,215.37
2011-06-21 22:00:00,158.61
2011-06-21 23:00:00,80.52
2011-06-22 00:00:00,35.035
2011-06-22 01:00:00,18.855
2011-06-22 02:00:00,7.13
2011-06-22 03:00:00,4.605
2011-06-22 04:00:00,5.57
2011-06-22 05:00:00,26.13
2011-06-22 06:00:00,117.195
2011-06-22 07:00:00,312.335
2011-06-22 08:00:00,436.69
2011-06-22 09:00:00,199.645
2011-06-22 10:00:00,124.085
2011-06-22 11:00:00,136.88
2011-06-22 12:00:00,177.75
2011-06-22 13:00:00,167.275
2011-06-22 14:00:00,148.135
2011-06-22 15:00:00,159.3
2011-06-22 16:00:00,283.92
2011-06-22 17:00:00,482.125
2011-06-22 18:00:00,483.55
2011-06-22 19:00:00,362.965
2011-06-22 20:00:00,290.415
2011-06-22 21:00:00,219.3
2011-06-22 22:00:00,170.035
2011-06-22 23:00:00,99.05
2011-06-23 00:00:00,42.8
2011-06-23 01:00:00,19.175
2011-06-23 02:00:00,8.485
2011-06-23 03:00:00,4.415
2011-06-23 04:00:00,5.875
2011-06-23 05:00:00,26.26
2011-06-23 06:00:00,117.495
2011-06-23 07:00:00,318.8
2011-06-23 08:00:00,435.99
2011-06-23 09:00:00,216.675
2011-06-23 10:00:00,125.165
2011-06-23 11:00:00,138.385
2011-06-23 12:00:00,176.45
2011-06-23 13:00:00,175.795
2011-06-23 14:00:00,158.4
2011-06-23 15:00:00,166.965
2011-06-23 16:00:00,288.23
2011-06-23 17:00:00,489.345
2011-06-23 18:00:00,510.91
2011-06-23 19:00:00,362.825
2011-06-23 20:00:00,294.63
2011-06-23 21:00:00,206.635
2011-06-23 22:00:00,163.79
2011-06-23 23:00:00,122.535
2011-06-24 00:00:00,61.42
2011-06-24 01:00:00,23.605
2011-06-24 02:00:00,10.735
2011-06-24 03:00:00,5.305
2011-06-24 04:00:00,5.41
2011-06-24 05:00:00,23.96
2011-06-24 06:00:00,101.47
2011-06-24 07:00:00,280.07
2011-06-24 08:00:00,446.8
2011-06-24 09:00:00,223.895
2011-06-24 10:00:00,131.395
2011-06-24 11:00:00,164.955
2011-06-24 12:00:00,208.485
2011-06-24 13:00:00,209.04
2011-06-24 14:00:00,223.715
2011-06-24 15:00:00,191.57
2011-06-24 16:00:00,316.215
2011-06-24 17:00:00,547.535
2011-06-24 18:00:00,491.565
2011-06-24 19:00:00,382.205
2011-06-24 20:00:00,306.325
2011-06-24 21:00:00,231.845
2011-06-24 22:00:00,193.485
2011-06-24 23:00:00,145.51
2011-06-25 00:00:00,108.99
2011-06-25 01:00:00,84.25
2011-06-25 02:00:00,57.07
2011-06-25 03:00:00,31.01
2011-06-25 04:00:00,10.095
2011-06-25 05:00:00,9.775
2011-06-25 06:00:00,33.005
2011-06-25 07:00:00,89.9
2011-06-25 08:00:00,147.82
2011-06-25 09:00:00,216.51
2011-06-25 10:00:00,293.97
2011-06-25 11:00:00,379.985
2011-06-25 12:00:00,416.685
2011-06-25 13:00:00,415.915
2011-06-25 14:00:00,421.255
2011-06-25 15:00:00,420.295
2011-06-25 16:00:00,430.46
2011-06-25 17:00:00,423.995
2011-06-25 18:00:00,372.98
2011-06-25 19:00:00,343.41
2011-06-25 20:00:00,255.425
2011-06-25 21:00:00,212.17
2011-06-25 22:00:00,186.46
2011-06-25 23:00:00,155.205
2011-06-26 00:00:00,108.415
2011-06-26 01:00:00,93.195
2011-06-26 02:00:00,67.98
2011-06-26 03:00:00,31.93
2011-06-26 04:00:00,10.92
2011-06-26 05:00:00,11.925
2011-06-26 06:00:00,23.17
2011-06-26 07:00:00,60.405
2011-06-26 08:00:00,112.12
2011-06-26 09:00:00,182.235
2011-06-26 10:00:00,296.06
2011-06-26 11:00:00,387.08
2011-06-26 12:00:00,397.325
2011-06-26 13:00:00,396.155
2011-06-26 14:00:00,393.51
2011-06-26 15:00:00,394.465
2011-06-26 16:00:00,394.185
2011-06-26 17:00:00,389.33
2011-06-26 18:00:00,364.875
2011-06-26 19:00:00,324.035
2011-06-26 20:00:00,226.425
2011-06-26 21:00:00,185.06
2011-06-26 22:00:00,171.645
2011-06-26 23:00:00,122.915
2011-06-27 00:00:00,32.43
2011-06-27 01:00:00,10.81
2011-06-27 02:00:00,8.165
2011-06-27 03:00:00,4.6
2011-06-27 04:00:00,5.315
2011-06-27 05:00:00,19.47
2011-06-27 06:00:00,116.535
2011-06-27 07:00:00,310.49
2011-06-27 08:00:00,411.48
2011-06-27 09:00:00,201.455
2011-06-27 10:00:00,117.07
2011-06-27 11:00:00,139.2
2011-06-27 12:00:00,177.945
2011-06-27 13:00:00,168.675
2011-06-27 14:00:00,160.91
2011-06-27 15:00:00,168.8
2011-06-27 16:00:00,310.835
2011-06-27 17:00:00,564.03
2011-06-27 18:00:00,539.705
2011-06-27 19:00:00,394.74
2011-06-27 20:00:00,303.31
2011-06-27 21:00:00,199.285
2011-06-27 22:00:00,134.67
2011-06-27 23:00:00,74.575
2011-06-28 00:00:00,31.5
2011-06-28 01:00:00,16.155
2011-06-28 02:00:00,8.84
2011-06-28 03:00:00,4.66
2011-06-28 04:00:00,5.455
2011-06-28 05:00:00,25.69
2011-06-28 06:00:00,115.255
2011-06-28 07:00:00,298.395
2011-06-28 08:00:00,439.25
2011-06-28 09:00:00,199.585
2011-06-28 10:00:00,118.055
2011-06-28 11:00:00,139.265
2011-06-28 12:00:00,160.46
2011-06-28 13:00:00,160.5
2011-06-28 14:00:00,149.3
2011-06-28 15:00:00,158.625
2011-06-28 16:00:00,248.845
2011-06-28 17:00:00,425.895
2011-06-28 18:00:00,398.145
2011-06-28 19:00:00,306.745
2011-06-28 20:00:00,287.5
2011-06-28 21:00:00,204.94
2011-06-28 22:00:00,147.205
2011-06-28 23:00:00,89.505
2011-06-29 00:00:00,33.66
2011-06-29 01:00:00,17.725
2011-06-29 02:00:00,6.34
2011-06-29 03:00:00,4.365
2011-06-29 04:00:00,6.015
2011-06-29 05:00:00,26.76
2011-06-29 06:00:00,113.355
2011-06-29 07:00:00,311.17
2011-06-29 08:00:00,474.49
2011-06-29 09:00:00,206.525
2011-06-29 10:00:00,122.695
2011-06-29 11:00:00,160.485
2011-06-29 12:00:00,197.9
2011-06-29 13:00:00,196.21
2011-06-29 14:00:00,162.555
2011-06-29 15:00:00,172.84
2011-06-29 16:00:00,297.57
2011-06-29 17:00:00,551.18
2011-06-29 18:00:00,550.32
2011-06-29 19:00:00,378.77
2011-06-29 20:00:00,307.44
2011-06-29 21:00:00,232.82
2011-06-29 22:00:00,163.42
2011-06-29 23:00:00,95.12
2011-06-30 00:00:00,45.91
2011-06-30 01:00:00,19.22
2011-06-30 02:00:00,8.3
2011-06-30 03:00:00,5.155
2011-06-30 04:00:00,5.405
2011-06-30 05:00:00,27.345
2011-06-30 06:00:00,119.195
2011-06-30 07:00:00,333.535
2011-06-30 08:00:00,465.49
2011-06-30 09:00:00,211.655
2011-06-30 10:00:00,123.73
2011-06-30 11:00:00,153.155
2011-06-30 12:00:00,195.28
2011-06-30 13:00:00,196.58
2011-06-30 14:00:00,163.68
2011-06-30 15:00:00,172.125
2011-06-30 16:00:00,307.29
2011-06-30 17:00:00,572.855
2011-06-30 18:00:00,554.97
2011-06-30 19:00:00,381.685
2011-06-30 20:00:00,310.28
2011-06-30 21:00:00,227.61
2011-06-30 22:00:00,161.78
2011-06-30 23:00:00,126.015
2011-07-20 00:00:00,33.855
2011-07-20 01:00:00,18.435
2011-07-20 02:00:00,7.725
2011-07-20 03:00:00,5.79
2011-07-20 04:00:00,6.275
2011-07-20 05:00:00,29.905
2011-07-20 06:00:00,124.905
2011-07-20 07:00:00,295.72
2011-07-20 08:00:00,443.56
2011-07-20 09:00:00,207.765
2011-07-20 10:00:00,127.195
2011-07-20 11:00:00,142.185
2011-07-20 12:00:00,172.53
2011-07-20 13:00:00,160.28
2011-07-20 14:00:00,150.6
2011-07-20 15:00:00,158.57
2011-07-20 16:00:00,273.97
2011-07-20 17:00:00,547.415
2011-07-20 18:00:00,540.04
2011-07-20 19:00:00,378.185
2011-07-20 20:00:00,284.405
2011-07-20 21:00:00,221.825
2011-07-20 22:00:00,167.785
2011-07-20 23:00:00,104.06
2011-07-21 00:00:00,44.85
2011-07-21 01:00:00,18.845
2011-07-21 02:00:00,8.245
2011-07-21 03:00:00,5.65
2011-07-21 04:00:00,5.8
2011-07-21 05:00:00,20.545
2011-07-21 06:00:00,122.19
2011-07-21 07:00:00,299.675
2011-07-21 08:00:00,430.75
2011-07-21 09:00:00,204.795
2011-07-21 10:00:00,119.11
2011-07-21 11:00:00,137.19
2011-07-21 12:00:00,157.56
2011-07-21 13:00:00,152.595
2011-07-21 14:00:00,143.005
2011-07-21 15:00:00,144.375
2011-07-21 16:00:00,231.45
2011-07-21 17:00:00,460.655
2011-07-21 18:00:00,462.22
2011-07-21 19:00:00,377.32
2011-07-21 20:00:00,270.225
2011-07-21 21:00:00,225.67
2011-07-21 22:00:00,175.07
2011-07-21 23:00:00,126.365
2011-07-22 00:00:00,56.065
2011-07-22 01:00:00,30.745
2011-07-22 02:00:00,20.97
2011-07-22 03:00:00,6.48
2011-07-22 04:00:00,7.26
2011-07-22 05:00:00,25.53
2011-07-22 06:00:00,105.3
2011-07-22 07:00:00,286.155
2011-07-22 08:00:00,454.465
2011-07-22 09:00:00,213.36
2011-07-22 10:00:00,138.145
2011-07-22 11:00:00,169.715
2011-07-22 12:00:00,202.78
2011-07-22 13:00:00,201.04
2011-07-22 14:00:00,195.71
2011-07-22 15:00:00,189.285
2011-07-22 16:00:00,270.515
2011-07-22 17:00:00,464.25
2011-07-22 18:00:00,454.9
2011-07-22 19:00:00,362.715
2011-07-22 20:00:00,264.425
2011-07-22 21:00:00,220.79
2011-07-22 22:00:00,207.035
2011-07-22 23:00:00,140.56
2011-07-23 00:00:00,133.65
2011-07-23 01:00:00,84.74
2011-07-23 02:00:00,65.225
2011-07-23 03:00:00,28.73
2011-07-23 04:00:00,10.16
2011-07-23 05:00:00,10.53
2011-07-23 06:00:00,37.495
2011-07-23 07:00:00,82.515
2011-07-23 08:00:00,153.76
2011-07-23 09:00:00,213.385
2011-07-23 10:00:00,294.885
2011-07-23 11:00:00,342.135
2011-07-23 12:00:00,381.495
